0	11.3486893347763	37.9559946459401	35.5669993333236	53.1528650045853	52.8274999756116	45.3335692288577	49.1673993261936	45.45885327539	47.8202603380419	36.23174613194	40.7357293131542	40.3633480746975	48.9477897866623	44.5834310822001	51.4069932105318
11.3486893347763	0	40.6897430572208	34.7868319264328	56.3453637924506	54.0795621323827	53.215693458401	47.2340954128797	53.1174040888541	46.7184751083501	44.9468458513997	38.2470861319622	51.1167367410523	42.2118042670614	54.6336023629051	46.2727966410129
37.9559946459401	40.6897430572208	0	12.4664412694	21.7316751122335	24.7332454834071	36.8197411189964	43.5183140410355	41.4523675463115	46.3328643990475	40.3419123033688	47.3920820847126	52.0171929195342	60.6265973730569	57.0972309087304	64.5621030471526
35.5669993333236	34.7868319264328	12.4664412694	0	27.8056723190196	25.6733364781999	43.8818236805151	37.572226249674	47.0755564541648	41.2900755283984	45.2545098404122	40.8583554472305	58.0995905556876	51.1335128080934	62.403001255434	56.3279321129606
53.1528650045853	56.3453637924506	21.7316751122335	27.8056723190196	0	10.734296534996	31.0958130231187	38.3708104850083	35.5794873939928	41.331296658872	40.4578162964915	47.4557273181073	55.806496424059	63.7656684716228	58.5686766828342	65.8273135956031
52.8274999756116	54.0795621323827	24.7332454834071	25.6733364781999	10.734296534996	0	36.1939526027005	29.6455501917348	39.1025866586348	33.7903772498707	43.6252996755406	40.4245647517432	60.4946151200586	55.4820471431197	62.4440173815477	57.9656860979669
45.3335692288577	53.215693458401	36.8197411189964	43.8818236805151	31.0958130231187	36.1939526027005	0	44.7463110432467	6.93414183792031	42.4751103702633	13.5819013829974	46.2106287544006	27.8770228155304	65.517730088351	28.8093185265097	63.9945528781286
49.1673993261936	47.2340954128797	43.5183140410355	37.572226249674	38.3708104850083	29.6455501917348	44.7463110432467	0	42.9159455573443	7.12447057942142	45.0250877729721	14.8641911756065	62.6508534720348	29.0500711491613	61.6702056097681	29.6382862428404
45.45885327539	53.1174040888541	41.4523675463115	47.0755564541648	35.5794873939928	39.1025866586348	6.93414183792031	42.9159455573443	0	39.6480742347518	11.1814859728302	43.1958346326145	26.8622679125369	62.6128466705942	25.795866053312	60.1999585118662
47.8202603380419	46.7184751083501	46.3328643990475	41.2900755283984	41.331296658872	33.7903772498707	42.4751103702633	7.12447057942142	39.6480742347518	0	41.4523264631282	11.373351194954	58.7442551493538	28.3814547822996	56.9951423928008	26.8747404114741
36.23174613194	44.9468458513997	40.3419123033688	45.2545098404122	40.4578162964915	43.6252996755406	13.5819013829974	45.0250877729721	11.1814859728302	41.4523264631282	0	42.0081731461087	18.4935375426367	60.1453651348434	18.918039359349	58.1125582740076
40.7357293131542	38.2470861319622	47.3920820847126	40.8583554472305	47.4557273181073	40.4245647517432	46.2106287544006	14.8641911756065	43.1958346326145	11.373351194954	42.0081731461087	0	57.46435624216	19.7992066662752	56.0721177392049	18.8804984608035
40.3633480746975	51.1167367410523	52.0171929195342	58.0995905556876	55.806496424059	60.4946151200586	27.8770228155304	62.6508534720348	26.8622679125369	58.7442551493538	18.4935375426367	57.46435624216	0	73.7415698077633	8.79430129370897	71.4798492799721
48.9477897866623	42.2118042670614	60.6265973730569	51.1335128080934	63.7656684716228	55.4820471431197	65.517730088351	29.0500711491613	62.6128466705942	28.3814547822996	60.1453651348434	19.7992066662752	73.7415698077633	0	72.5377828581985	9.54284745653273
44.5834310822001	54.6336023629051	57.0972309087304	62.403001255434	58.5686766828342	62.4440173815477	28.8093185265097	61.6702056097681	25.795866053312	56.9951423928008	18.918039359349	56.0721177392049	8.79430129370897	72.5377828581985	0	69.1839978205948
51.4069932105318	46.2727966410129	64.5621030471526	56.3279321129606	65.8273135956031	57.9656860979669	63.9945528781286	29.6382862428404	60.1999585118662	26.8747404114741	58.1125582740076	18.8804984608035	71.4798492799721	9.54284745653273	69.1839978205948	0
